Time (d),U234,U235,U236,U237,U238,U239,Np236,Np237,Np238,Np239,Pu238,Pu239,Pu240,Pu241,Pu242,Pu243,Am241,Am242,Am243
320.0,0.0,40.54599397626843,4.455258985633878,0.07855497496274365,7786.475688187774,0.04108424633536768,2.3964600158147537e-05,1.5909852226345222,0.005347929427458529,5.927491747942025,0.19925857543136388,371.1408462954033,17.757946223011714,0.4906985214691801,0.009797954596670993,8.62310575989069e-07,0.0051289138787293884,0.0003628555829307232,0.00014898575046470126
330.0,0.0,39.64724954312223,4.558348887875939,0.07825978238683934,7711.132184443811,0.04068670691040262,2.5591489302340442e-05,1.6396351483610496,0.005514297956838023,5.870060047327281,0.21362404471232807,380.2456551761026,18.90717619520132,0.5413822378386418,0.011252933328055542,9.905385300672755e-07,0.0057091169526494135,0.0004224054707591798,0.00017806289792542593
340.0,0.0,38.76857557905482,4.6569293134229435,0.0779273555212522,7636.52008637673,0.04029302664485749,2.7244053400680042e-05,1.68704142155843,0.005676501916034458,5.813254979283778,0.22829386031246196,388.9831686619962,20.07380486598485,0.594722170872758,0.012846917586977117,1.131034531739219e-06,0.00634563163294091,0.0004879134631743556,0.0002110941449348733
350.0,0.0,37.90930213876211,4.751186528320812,0.07759873386795595,7562.628756703363,0.0399031494126003,2.8918697131436654e-05,1.7331883164809134,0.005834399542975951,5.757025547045902,0.2432400839846019,397.36788464772945,21.255602062750125,0.6506964539682145,0.014589657567717905,1.284660756411055e-06,0.0070420605805256,0.0005602325814421361,0.0002486108375997362
360.0,0.0,37.06912825948992,4.8412032533247595,0.0772453770986093,7489.453086664934,0.03951704825798228,3.0613858943858415e-05,1.7781180242827919,0.0059881824047921355,5.701346482818345,0.2584496854356939,405.4062748148912,22.451634464919273,0.7092768727711924,0.016485573948175403,1.4518082557397183e-06,0.007799947090033558,0.0006398450941510735,0.00029093095479024714
370.0,0.0,36.24761389520011,4.9271019499550555,0.07690042415036745,7416.986128887819,0.0391346865241614,3.232717164477103e-05,1.8218137487046588,0.006137726766409154,5.646192097327864,0.27390437759588004,413.10785935707645,23.660428968334973,0.770451278669562,0.018541065425330357,1.6330428263779577e-06,0.008621666229114786,0.0007272993775705823,0.0003383939886915181
380.0,0.0,35.444340226323014,5.008998404324463,0.07656849123622263,7345.221005753942,0.038756027922350944,3.4056440802886475e-05,1.864288037551578,0.006283065718233595,5.591549534701458,0.28958655316411347,420.48165244542093,24.88063843701325,0.8341936266018365,0.020762226277321702,1.8289034631042502e-06,0.009509406242892112,0.0008231953339642693,0.0003913864493539719
390.0,0.0,34.658900303450785,5.087003703099059,0.0762189232472821,7274.150544553748,0.03838103460675549,3.5799663189940424e-05,1.9055908970255226,0.006424438740010539,5.537450418297448,0.30547897452284856,427.53630347555793,26.111055046879272,0.9004522666398118,0.02315494818724951,2.0399114547141995e-06,0.010465144177512735,0.0009282576653125165,0.00045040051261694206
400.0,0.0,33.89087060121525,5.161235495436926,0.07587031933439685,7203.767984655015,0.03800967090584778,3.755456857425359e-05,1.9457200249512245,0.006561797101303457,5.483864258927884,0.3215638878139732,434.2809712299648,27.3502764332345,0.9692113044972219,0.025725405749886396,2.266612815333589e-06,0.011491152005671737,0.001043036798367632,0.0005157807984603583
410.0,0.0,33.13984153686497,5.231806502286112,0.0755188460859303,7134.066423229948,0.037641900397825584,3.931906369149599e-05,1.9846969159391634,0.006695222980711614,5.43079113495457,0.3378241041871016,440.7244348535727,28.5970216065986,1.0404358929142887,0.02847953554285344,2.5095326681811805e-06,0.012589510637537058,0.001168169856450126,0.0005879472391617377
420.0,0.0,33.13984153686497,5.231806502286112,0.0755188460859303,7134.066423229948,0.037641900397825584,3.931906369149599e-05,1.9846969159391634,0.006695222980711614,5.43079113495457,0.3378241041871016,440.7244348535727,28.5970216065986,1.0404358929142887,0.02847953554285344,2.5095326681811805e-06,0.012589510637537058,0.001168169856450126,0.0005879472391617377
430.0,0.0,33.13984153679068,5.231806502297856,0.027044967206233134,7134.066423223012,3.764274037533301e-12,3.931905881473805e-05,2.0331706809221872,0.0002533926244342528,0.28851255520143215,0.3442658970199599,445.90433831499814,28.597021606721906,1.039055099460519,0.028479535543137983,2.5181056586912306e-16,0.013969721412635989,0.0011681698564640808,0.0005904567718372665
440.0,0.0,33.13984153671644,5.231806502309609,0.009685808025923504,7134.066423216074,3.764274037529853e-12,3.9319053937984966e-05,2.050529799316887,9.604538933157492e-06,0.015240126237737012,0.3445096836870601,446.17760985795974,28.597021606844464,1.0376761384988686,0.028479535543422113,2.518066523830806e-16,0.015348039190049716,0.001168169856479826,0.0005904567718448657
450.0,0.0,33.13984153664218,5.231806502321363,0.003468629637055629,7134.066423209141,3.764274037526194e-12,3.931904906123401e-05,2.0567469631007467,3.6031882769318727e-07,0.0008000310358263553,0.3445189278550472,446.19204990693316,28.597021606966976,1.0362990075973848,0.02847953554370583,2.5180348997586523e-16,0.016724466484717246,0.0011681698564973589,0.0005904567718524647
460.0,0.0,33.13984153656793,5.231806502333117,0.001242194600329904,7134.066423202204,3.764274037522534e-12,3.931904418448422e-05,2.0589733929096163,1.3732124797627739e-08,4.234610191665138e-05,0.344519274441467,446.1928075900307,28.59702160708948,1.034923704327339,0.02847953554398913,2.5180357815630843e-16,0.018099005808242374,0.0011681698565166772,0.000590456771860064
470.0,0.0,33.13984153649368,5.231806502344871,0.00044485333729112184,7134.066423195266,3.764274037518872e-12,3.931903930773522e-05,2.0597707323027783,5.188595352065359e-10,2.230809623789236e-06,0.34451928765639256,446.1928477058149,28.59702160721199,1.0335502262632275,0.02847953554427201,2.5180355119852483e-16,0.01947165966889574,0.0011681698565377786,0.0005904567718676633
480.0,0.0,33.13984153649368,5.231806502344871,0.00044485333729112184,7134.066423195266,3.764274037518871e-12,3.931903930773522e-05,2.0597707323027783,5.188595352065359e-10,2.230809623789236e-06,0.34451928765639256,446.1928477058149,28.59702160721199,1.0335502262632275,0.02847953554427201,2.5180355119852483e-16,0.01947165966889574,0.0011681698565377786,0.0005904567718676633
